Longitude,Latitude,x,y,PM25 Annual Ground,PM25 Winter Ground,PM25 Spring Ground,PM25 Summer Ground,PM25 Fall Ground,SO2 Annual Ground,SO2 Winter Ground,SO2 Spring Ground,SO2 Summer Ground,SO2 Fall Ground,NOX Annual Ground,NOX Winter Ground,NOX Spring Ground,NOX Summer Ground,NOX Fall Ground,NH3 Annual Ground,NH3 Winter Ground,NH3 Spring Ground,NH3 Summer Ground,NH3 Fall Ground,PM25 Annual 150m,PM25 Winter 150m,PM25 Spring 150m,PM25 Summer 150m,PM25 Fall 150m,SO2 Annual 150m,SO2 Winter 150m,SO2 Spring 150m,SO2 Summer 150m,SO2 Fall 150m,NOX Annual 150m,NOX Winter 150m,NOX Spring 150m,NOX Summer 150m,NOX Fall 150m,NH3 Annual 150m,NH3 Winter 150m,NH3 Spring 150m,NH3 Summer 150m,NH3 Fall 150m,PM25 Annual 300m,PM25 Winter 300m,PM25 Spring 300m,PM25 Summer 300m,PM25 Fall 300m,SO2 Annual 300m,SO2 Winter 300m,SO2 Spring 300m,SO2 Summer 300m,SO2 Fall 300m,NOX Annual 300m,NOX Winter 300m,NOX Spring 300m,NOX Summer 300m,NOX Fall 300m,NH3 Annual 300m,NH3 Winter 300m,NH3 Spring 300m,NH3 Summer 300m,NH3 Fall 300m
-84.8986,33.4622,108,40,145776.551504,179288.69218,134492.805291,112924.02875,155948.222906,20612.8934499,24196.6519802,24143.2716667,22362.1444056,11476.1105243,5718.39124637,12507.3777626,5823.47406995,1805.0884156,2668.1342112,93138.560459,117781.252463,89974.9200899,80466.6463862,84249.0418556,84179.5498563,110736.196843,71527.0588135,58909.0432886,95296.0605913,20303.6217134,21359.3362344,24952.813384,22494.6896719,12150.3921787,4038.79512764,8551.26568384,4090.33739316,1219.62074764,2128.43535183,57770.372839,76751.5485082,48917.2165933,50689.8914316,54646.4918947,69907.1808074,90199.0453601,62167.1977776,51635.518175,75383.5835255,18817.0583155,18027.4561111,24201.1021249,20226.9495487,12528.1139209,3615.85231094,7497.65767777,3611.57452812,1277.17463825,1974.56111648,48519.5460312,60597.3963429,42332.9403481,45739.3222231,45259.7984838
-93.6069,42.0247,85,65,120052.080793,152480.188981,82068.4091352,97918.2570741,147731.923585,25492.6258091,33530.3302712,22198.5654709,23335.4689764,22796.1237817,11263.7965874,22875.6677381,5236.04421741,3482.20649411,13294.2808648,53793.7198693,96494.0393859,23558.772125,14694.4519118,80394.4123226,77162.9417585,103645.219537,47104.3122474,60045.9693655,97845.9358035,26275.0269319,33871.1406117,20844.2735944,25501.299223,24721.380681,10654.7989739,25654.2006836,3537.99941525,2658.26976836,10568.8478926,48903.0003481,93853.4606183,18701.5317521,11762.2510829,71273.4769128,67498.751396,88376.9600424,41669.5427343,54996.1804193,84940.9517548,25649.9701261,31612.0597212,21005.7541056,26812.4689513,22864.292036,9681.05073654,21708.6365285,3174.22448597,2374.24171051,11267.948235,43324.8428226,79108.1722045,18180.1181469,11722.1811553,64258.4304032
-91.1168,40.7412,91,61,111357.373242,128218.731432,79383.6080678,100600.584204,137218.161159,25951.8423363,29795.5492251,24212.1540561,28488.6106505,21193.2961517,10933.6721842,21266.9715922,6091.37665803,4790.03314169,11455.3940377,48123.2443605,73430.5237718,23484.3438107,20359.0384264,75196.0323134,72649.4862923,90544.5819478,46934.9257839,60971.089714,92136.1536376,27040.9054818,30405.4544426,23723.6913982,30829.6875228,23044.7469149,10182.2058291,24060.897977,4179.43396087,3249.56970884,9030.39446381,46207.0972698,78605.0894888,19981.1791466,16108.163721,70030.0389438,64408.7166975,78217.5115278,41991.5278597,55756.9863623,81653.6985189,26550.5062009,29545.8413521,23770.5125275,31349.4485445,21241.1242355,9200.60002284,20216.195178,3718.11362417,2815.00410881,9853.38021293,43318.3343509,69164.9247014,19826.6682737,17056.7110266,67126.1676907
-93.5828,42.0269,85,65,120052.080793,152480.188981,82068.4091352,97918.2570741,147731.923585,25492.6258091,33530.3302712,22198.5654709,23335.4689764,22796.1237817,11263.7965874,22875.6677381,5236.04421741,3482.20649411,13294.2808648,53793.7198693,96494.0393859,23558.772125,14694.4519118,80394.4123226,77162.9417585,103645.219537,47104.3122474,60045.9693655,97845.9358035,26275.0269319,33871.1406117,20844.2735944,25501.299223,24721.380681,10654.7989739,25654.2006836,3537.99941525,2658.26976836,10568.8478926,48903.0003481,93853.4606183,18701.5317521,11762.2510829,71273.4769128,67498.751396,88376.9600424,41669.5427343,54996.1804193,84940.9517548,25649.9701261,31612.0597212,21005.7541056,26812.4689513,22864.292036,9681.05073654,21708.6365285,3174.22448597,2374.24171051,11267.948235,43324.8428226,79108.1722045,18180.1181469,11722.1811553,64258.4304032
-90.6527,42.506,91,67,132852.516056,162559.158895,85347.5884913,123491.540018,159989.456598,28765.2359385,33426.2212605,29294.0590756,29398.9565306,22838.7568901,14291.4453794,27717.6941248,8236.52835802,5930.41337846,15095.1136502,63120.5545794,106792.879309,26240.5595361,23042.9339278,96387.9693389,84512.2157556,110420.521988,51799.030897,71436.0977692,104390.438929,29122.1944142,33031.4313528,27249.5150313,31359.0997891,24704.8413613,12721.4725661,29488.6759013,5582.4016406,3908.84796175,11703.3788321,58138.9460166,105785.09716,22643.1541264,17638.1996754,86467.6528516,73598.8908187,93831.0156965,46099.0816318,64226.0672385,90235.9807075,28642.7189993,30526.7833747,27317.230579,33790.868307,22651.841529,11368.0274305,24791.0642911,4885.4854865,2964.38869301,12641.3994725,51941.837369,88673.5976663,21956.1609658,17970.2616292,79133.9271679
-95.2569,43.1606,81,68,76315.3848726,101073.174528,46465.1555039,58082.8210015,99618.6698113,21443.9142523,31368.1043165,17490.3829894,16591.8198163,20193.5221545,9803.94361422,21797.0104799,3394.14741815,1796.24558165,12051.6164778,31806.8748077,57735.4008636,8847.10094544,6842.97426121,53771.0864121,53545.9246201,76010.0500321,29221.2812383,36561.8543033,72371.3163348,22519.6708998,32743.2087281,16806.3169668,18222.5694661,22123.4394325,9002.64945752,22986.6741294,2356.33156577,1450.58162351,8898.94641381,33489.0639186,63616.3596305,8911.62295003,6969.2308371,54354.3397334,48286.2835522,67232.237591,26557.5498883,33283.6391069,66043.2127839,22354.6554776,30939.1164006,17508.2509713,19728.1252891,20887.4812141,8144.50957996,19765.1826276,2152.56357992,1202.42803319,9187.23159731,32040.6165214,56892.1504528,9323.61769312,6868.81760556,54896.9409938
-93.2922,43.094,85,68,101143.697209,129654.520723,67188.3780854,81296.1989947,126430.984328,25615.1879735,35765.5838023,22557.1317651,23014.2651947,21004.2077221,11712.8357065,25815.3528786,5697.03249414,3195.96967108,11940.6614775,47273.8298272,82183.466994,16588.8450252,12143.9639549,78155.1925113,68347.6143014,95664.6699973,40745.38634,49372.4248452,87596.3014281,26189.309882,35712.5622815,21239.3782184,24525.3401024,23101.6626979,10814.9832424,28060.0892105,3837.2121535,2422.03167873,8714.31076652,49013.8028917,92080.1937649,15109.1001055,11289.8838414,77498.1560151,60217.8507087,82788.0061221,36349.2399584,44534.5309945,77181.569357,25716.5718523,32720.7867555,21709.781143,26663.5990527,21437.0638893,9662.23439606,23828.9610633,3403.48375155,1957.85165046,9251.46981239,45710.1080514,80938.5708728,15216.4405558,10922.1904961,75645.0321447
-94.9189,41.5131,82,63,79768.6666836,103715.619867,51660.7581315,60660.9786536,103017.54463,22221.8877976,30901.1737685,17543.7987575,18873.1714219,21451.1024241,8864.35764291,18171.498998,3525.42587815,2046.21835083,11568.3990825,32982.0895642,59675.6192663,11902.8393242,8110.07372012,52211.8284328,54778.620042,75605.8066813,31156.4348053,38686.4556506,73644.2742705,23414.6104271,32559.9828763,16822.6790117,20591.0273513,23456.7580396,8769.56600533,21380.4830632,2455.00009011,1730.3182841,9288.45977363,33952.4222569,64649.554158,10898.5577204,7983.89318518,52211.1636688,49278.5117779,66449.7683335,28173.7969461,35602.8430081,66857.6035574,23172.7919963,32303.4459998,17234.2973544,21140.5044677,21660.1495066,8024.32171484,18201.3466317,2247.01516988,1489.89061203,9938.35298473,32110.488412,57807.6271005,11182.1963262,7874.4725577,51461.7373675
-96.3797,42.3251,78,66,72213.7202684,93436.1169988,45283.1682752,52356.211949,97746.3916069,20498.6381521,29713.8083083,16387.4269724,15633.3452987,20110.1056195,8198.90128042,18252.5019979,2971.07940268,1448.42683765,9955.51330581,28489.9713564,49602.0171688,9459.20697774,7341.72962602,47532.8196654,50471.829393,70193.1673899,27515.0192603,32997.7394473,71150.1382278,21823.3915696,32443.8074236,15158.4910027,16807.6582284,22589.8475658,8184.28590358,21300.5264276,2062.87994718,1206.24489705,7899.93369291,29536.1583536,54244.9245902,8974.28584085,7257.45344884,47648.678495,45816.2991937,62413.1893546,25032.5612893,30187.1284004,65589.7629084,21888.1508406,33277.2146509,15645.6996124,16970.5791548,21269.346709,7338.88091724,18211.085156,1920.14702241,951.375507819,8034.05310839,28256.8180491,49098.9273851,9294.25914447,7022.13060203,47563.5024418
-96.3622,42.3022,78,65,72213.7202684,93436.1169988,45283.1682752,52356.211949,97746.3916069,20498.6381521,29713.8083083,16387.4269724,15633.3452987,20110.1056195,8198.90128042,18252.5019979,2971.07940268,1448.42683765,9955.51330581,28489.9713564,49602.0171688,9459.20697774,7341.72962602,47532.8196654,50471.829393,70193.1673899,27515.0192603,32997.7394473,71150.1382278,21823.3915696,32443.8074236,15158.4910027,16807.6582284,22589.8475658,8184.28590358,21300.5264276,2062.87994718,1206.24489705,7899.93369291,29536.1583536,54244.9245902,8974.28584085,7257.45344884,47648.678495,45816.2991937,62413.1893546,25032.5612893,30187.1284004,65589.7629084,21888.1508406,33277.2146509,15645.6996124,16970.5791548,21269.346709,7338.88091724,18211.085156,1920.14702241,951.375507819,8034.05310839,28256.8180491,49098.9273851,9294.25914447,7022.13060203,47563.5024418
-93.5283,41.5563,85,63,150114.072157,173827.226854,115832.28103,136885.778933,173878.889365,25646.5710784,31809.6234321,22434.0642745,24570.0381779,23683.1455484,11108.0934149,21454.8884975,5358.31828353,3636.51947339,13840.4155505,64495.6154704,111535.760822,32063.8792831,24176.3834708,90181.2476958,91167.7737832,111528.181015,64473.2960526,78922.6119528,109742.083971,26777.7249631,32499.4762214,22453.2127139,26454.5318746,25550.1624264,10890.1591655,25340.8511746,3819.12386343,2821.68817785,11397.0284053,53658.0688308,99596.9690321,22363.1916852,16986.8597525,75680.1991362,78921.0802129,93974.6239514,56393.6540407,71368.3997102,93945.0379106,26426.290134,31220.4379204,22471.5170766,28450.3873001,23271.5658893,10013.1481425,21355.1569029,3434.37980944,2638.92606899,12438.3055852,45849.8652521,81406.7562105,20803.7597618,16001.9299293,65186.1851303
-91.1672,43.3359,90,69,124101.981825,162284.745881,81734.3231497,104600.249215,147749.973656,31095.3339714,34892.2999414,33259.1446228,30712.2357291,25415.0408528,14988.4097521,30019.9677726,9694.91836377,4983.07599582,15078.6114459,62510.2385079,117368.255347,23836.2961661,18178.8621707,90646.5708854,82803.5679152,115176.88979,53624.2544757,62844.6676323,99565.1362078,31290.387857,34005.950584,31435.9745902,31722.7749473,27824.3637763,13275.0064922,30464.2537669,6788.43050019,3601.45847395,12110.1705802,59777.8468624,115570.734513,22022.0260612,15951.293616,85558.0308576,72018.8163834,98053.9752883,47977.8359039,56498.8566477,85538.0534229,30467.4357726,31190.4151316,31209.2653426,34353.1200949,24856.5463363,11948.4226507,25951.4268106,5896.03474804,2909.91608798,12902.2928047,52969.4689144,97268.4996552,21176.9996592,15309.6256739,78118.5335299
-93.2046,43.2481,86,69,101143.697209,129654.520723,67188.3780854,81296.1989947,126430.984328,25615.1879735,35765.5838023,22557.1317651,23014.2651947,21004.2077221,11712.8357065,25815.3528786,5697.03249414,3195.96967108,11940.6614775,47273.8298272,82183.466994,16588.8450252,12143.9639549,78155.1925113,68347.6143014,95664.6699973,40745.38634,49372.4248452,87596.3014281,26189.309882,35712.5622815,21239.3782184,24525.3401024,23101.6626979,10814.9832424,28060.0892105,3837.2121535,2422.03167873,8714.31076652,49013.8028917,92080.1937649,15109.1001055,11289.8838414,77498.1560151,60217.8507087,82788.0061221,36349.2399584,44534.5309945,77181.569357,25716.5718523,32720.7867555,21709.781143,26663.5990527,21437.0638893,9662.23439606,23828.9610633,3403.48375155,1957.85165046,9251.46981239,45710.1080514,80938.5708728,15216.4405558,10922.1904961,75645.0321447
-91.0936,41.3153,91,63,113865.725155,132169.41833,79847.1222855,103117.205718,140321.279495,26357.927446,30231.3981091,24535.5838336,28890.866287,21677.4768494,11126.5368352,21374.1633737,6343.6245557,4668.67414596,11981.1564372,50240.9883785,78965.6456041,24158.9005128,21311.375854,76504.7185506,73791.9820538,93199.3324766,46095.5462534,62031.3819774,93825.9045251,27153.7886613,31020.8973955,23241.2050925,30819.5346283,23351.9100219,10647.1408143,25202.7787288,4293.21947002,3230.79518596,9684.99075442,47680.8944114,83953.2055085,19974.4935471,16914.3726627,69785.4597079,65279.4903954,80390.2366936,40980.4981237,56511.1939948,83216.5015855,26757.6537506,30644.1843459,23230.8957627,31361.2746837,21492.8211072,9648.72704744,21171.2426777,3826.26908665,2745.38821201,10673.8577483,44337.7613329,73662.1889465,19699.1779739,17377.8780092,66511.7231515
-92.87,42.04,86,65,118605.286208,145878.783158,83650.7875583,104549.117001,140327.932579,25671.6499164,33148.6436428,22251.5083724,24641.8578924,22544.1245007,11335.2209131,22940.7586518,5218.26533613,3927.37842002,13098.435611,52361.8710806,92758.6507224,21516.1730092,16398.1975857,78754.5865825,76676.0763184,99753.0124651,49841.8192353,62934.8441949,94171.406472,26870.1061694,33607.7546572,22425.3432027,26890.6901311,24406.9831816,10927.8438999,26583.8122048,3701.52214851,2915.91280161,10318.7488273,49053.7255816,92601.7011538,17864.4735406,12979.1973613,72727.6124175,67457.6743914,85464.3182079,44478.5403147,57244.6621898,82638.240214,26649.6356554,31794.458763,22652.8880918,29369.0265767,22476.751555,9957.1336988,22396.4665011,3315.45755501,2673.63080231,11247.0809452,44268.5157398,78719.6345384,17490.6203289,12950.202211,67836.11983
-90.2345,41.8081,93,65,195636.826387,223526.706045,148446.280278,192477.593472,218049.425666,29496.8697415,31597.9706615,29004.7393661,33147.4412964,24132.9974205,15556.8304291,27381.7584525,9713.74059392,8011.77705834,16964.5494158,90152.4493631,150171.15416,44496.835315,39103.4200518,126817.908057,114398.397781,138367.896436,81109.7422591,107376.119581,130726.176093,29881.2860453,30896.2358813,27249.3851164,35241.4223142,26007.2115172,13396.9432217,27911.0177648,6716.70080345,5273.8621377,13480.1183443,71173.6341675,126364.587748,30561.4640395,25270.6642427,102424.781115,97355.9043857,113933.500416,70200.6465739,96235.1728646,109047.218023,29118.3918246,28649.1810536,27133.1803338,37105.0645138,23344.4212316,12112.4244738,23420.6169934,5875.84497017,4198.27623817,14767.2498924,59358.1416775,99199.4562825,27943.1194709,24746.1881008,85502.2914376
-91.0569,41.3917,91,63,121697.85815,140364.204342,83902.9296252,114591.136248,147927.08932,27096.419108,30862.5379399,25158.8683716,30562.4827898,21703.6789969,11908.2668591,22717.6348289,6521.90960678,5609.29228125,12640.21197,55127.3549159,87813.3766171,25907.2800329,22873.3971134,83896.9475134,78544.1791338,98142.6165314,48916.2120518,68984.0315131,98124.5549993,27975.8933654,31308.9260141,24123.592566,32875.4026773,23436.6680127,11160.0577123,26145.1967338,4441.29223478,3815.28073521,10049.4205291,51528.4382246,91479.394495,21440.7279387,17721.6211246,75397.5159497,69259.1079615,84338.3891258,43500.7206369,62907.1914319,86280.1836296,27524.6709728,30292.6564011,24114.5675933,33802.0300226,21604.9218936,10104.6795338,21997.6234082,3940.11798853,3383.10108851,10919.7480503,47502.0144113,79398.9230239,21053.2157242,18463.6780899,71018.6287107
-92.5556,41.0961,87,62,101664.603218,119254.220876,71785.8110326,91412.2357138,124197.644045,26248.6295056,31837.2325664,23747.1980244,26780.3874226,22530.28842,10273.6651407,20307.1318063,5502.30758223,3859.16524282,11292.6979953,44811.9437512,72194.7868373,21543.0030181,16674.2163435,68816.0119532,67692.9741235,86191.539896,43132.38612,55480.78525,85951.3699254,27407.5540288,32512.8968751,23698.7896401,28613.2346402,24636.1809485,10157.5217668,24577.4808294,3815.34216434,2868.57679162,9208.79148639,44768.5350995,79395.5908354,18483.5644806,14019.0935111,67119.0500652,60116.0166306,75059.6779767,38626.3731635,50471.9524075,76283.8312673,27061.8703985,31345.823942,23650.4510438,30571.2059548,22363.8631614,9255.61550767,20721.0441123,3406.73240468,2622.68979793,10107.5510555,42033.880093,70927.9622706,18342.7965096,14007.5468781,64762.4086774
-93.5242,41.5572,85,63,150114.072157,173827.226854,115832.28103,136885.778933,173878.889365,25646.5710784,31809.6234321,22434.0642745,24570.0381779,23683.1455484,11108.0934149,21454.8884975,5358.31828353,3636.51947339,13840.4155505,64495.6154704,111535.760822,32063.8792831,24176.3834708,90181.2476958,91167.7737832,111528.181015,64473.2960526,78922.6119528,109742.083971,26777.7249631,32499.4762214,22453.2127139,26454.5318746,25550.1624264,10890.1591655,25340.8511746,3819.12386343,2821.68817785,11397.0284053,53658.0688308,99596.9690321,22363.1916852,16986.8597525,75680.1991362,78921.0802129,93974.6239514,56393.6540407,71368.3997102,93945.0379106,26426.290134,31220.4379204,22471.5170766,28450.3873001,23271.5658893,10013.1481425,21355.1569029,3434.37980944,2638.92606899,12438.3055852,45849.8652521,81406.7562105,20803.7597618,16001.9299293,65186.1851303
-91.6386,41.9439,89,65,132388.775541,155253.857437,93760.2478706,124588.609831,155931.772242,26888.2377458,32552.2795783,24807.1301049,28447.3957284,21638.4616167,12470.6685384,24340.7850189,6376.52446686,5718.78993727,13281.3799356,58460.5767261,99522.8390692,25626.351665,20308.7172009,88364.1838465,84227.5432249,104878.997924,55504.4642566,74678.3258698,101841.771078,28092.8446168,32778.2634834,24596.6565061,31359.212065,23493.8338294,11657.3520695,27731.3837988,4438.05270795,3928.44318617,10317.9293456,53439.701148,98343.6780051,21223.1823129,15206.4681165,78946.7273913,74016.88531,89463.412979,49347.9775674,68107.0480997,89145.1792452,27923.9468382,30965.0228671,24791.1098312,33912.8808484,21731.1853945,10554.0920296,23285.7147068,3928.82301379,3604.39330332,11196.0212273,48212.4268006,83027.6144317,20683.4261402,15916.2984196,73171.2132111
-90.4483,41.5404,92,64,157629.055005,177278.824719,116650.107947,153708.719655,182864.604214,29324.4225774,32105.7230709,27370.2122722,33310.147691,24412.9249603,14551.2670065,25461.2517093,8976.26288899,7259.66233006,16352.9709068,70725.1422378,114105.367647,34476.5872173,27969.465852,106326.634356,96749.7602459,117422.764564,65052.6356237,89882.7773338,114629.364439,29821.3450373,31642.2120131,25762.5657134,35626.9968966,26087.792515,12886.1974559,26831.7979884,6171.25515738,5175.72788803,13183.9154905,61094.3074859,107308.550566,25602.2223719,20201.4667063,91244.4717255,83483.5166443,98507.4235936,56827.1296696,81547.8733569,97044.9292796,29084.7964291,29931.7055703,25691.7975515,37141.9141045,23316.3240233,11799.2790449,22508.5342894,5411.88806064,4426.24484989,14671.5650955,53085.0873043,88473.2403698,24185.1799107,19987.0759333,79693.7819631
-92.4394,42.5267,87,66,119010.020671,149964.804003,79592.3120404,100995.636031,145467.317664,26369.1101812,34205.0948838,23781.8530875,25440.2763198,21937.2983272,11955.4423043,24973.2520093,5931.47001167,4105.98291828,12627.2560355,54734.8774051,97265.2513479,20537.1596286,16184.5166876,84933.3646527,77250.7726059,103802.484239,47366.327322,60807.6401113,97020.9993611,27197.7388608,34523.2944751,22566.6941953,27404.466173,24116.5043954,11272.8993861,28239.9515025,4052.44844404,2944.29901592,9658.35870483,52303.8087311,98612.5710212,17477.1284764,13322.0297811,79789.3016876,67737.332789,88784.2683635,42118.2493538,55040.6178474,84997.4047773,26949.8162722,32629.6144601,22866.2513084,29751.0571792,22231.0754887,10138.2721029,23820.3684796,3612.66770781,2522.83716418,10403.3908514,47270.6711843,83795.1938852,17155.0195872,13240.2166476,74852.0745417
